年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2021,1,13,水,れんこん,30600,,,56699,450,73.7,96.2
2021,1,13,水,はくさい,31100,,,1212233,46,50.1,97.9
2021,1,13,水,みずな,31300,,,35083,381,46.2,93.8
2021,1,13,水,こまつな,31500,,,69085,449,45.9,97.2
2021,1,13,水,その他の菜類,31550,,,2093,414,29.3,102.7
2021,1,13,水,ちんげんさい,31560,,,30488,352,60.4,103.2
2021,1,13,水,キャベツ,31700,,,959101,99,51.6,104.2
2021,1,13,水,ほうれんそう,31800,,,93944,620,48.7,97.3
2021,1,13,水,ねぎ,31900,,,306634,515,49.4,94.1
2021,1,13,水,ふき,32300,,,1476,310,13.7,108.4
2021,1,13,水,うど,32400,,,2177,547,77.3,89.4
2021,1,13,水,みつば,32500,,,8682,564,61.1,75.8
2021,1,13,水,しゅんぎく,32600,,,18470,690,51.7,93.6
2021,1,13,水,にら,32800,,,43919,1138,52.0,97.3
2021,1,13,水,セルリー,32900,,,50028,163,69.4,95.9
2021,1,13,水,アスパラガス,33100,,,4075,1857,54.6,101.8
2021,1,13,水,　　うち輸入,33101,,,2964,1626,49.8,98.5
2021,1,13,水,カリフラワー,33200,,,19496,282,76.0,106.4
2021,1,13,水,ブロッコリー,33300,,,106992,485,41.8,105.9
2021,1,13,水,　　うち輸入,33301,,,180,267,14.5,70.3
2021,1,13,水,レタス,33400,,,348100,222,39.5,105.7
2021,1,13,水,パセリ,33600,,,3016,1026,66.3,95.3
2021,1,13,水,きゅうり,34100,,,292762,381,38.2,100.8
2021,1,13,水,かぼちゃ,34200,,,184359,177,56.5,95.2
2021,1,13,水,　　うち輸入,34201,,,159865,148,59.4,96.1
2021,1,13,水,なす,34300,,,102691,453,43.0,103.2
2021,1,13,水,トマト,34400,,,287849,324,29.6,108.4
2021,1,13,水,ミニトマト,34450,,,100828,571,30.0,114.2
2021,1,13,水,ピーマン,34500,,,107164,593,34.4,108.8
2021,1,13,水,ししとう,34600,,,4191,1224,40.7,116.3
2021,1,13,水,スイトコーン,34700,,,91,158,71.7,28.8
2021,1,13,水,さやいんげん,35100,,,8492,1212,47.6,104.6
2021,1,13,水,さやえんどう,35200,,,15411,1116,48.0,101.3
2021,1,13,水,　　うち輸入,35201,,,472,505,70.8,91.0
2021,1,13,水,実えんどう,35300,,,4909,749,101.1,103.9
2021,1,13,水,そらまめ,35400,,,15651,502,101.6,94.9
2021,1,13,水,えだまめ,35500,,,340,2468,94.4,101.2
2021,1,13,水,かんしょ,36100,,,275171,293,46.4,100.0
2021,1,13,水,ばれいしょ,36200,,,413238,193,38.2,103.2
2021,1,13,水,さといも,36300,,,33010,370,42.9,105.4
2021,1,13,水,やまのいも,36500,,,51891,298,22.0,95.8
2021,1,13,水,たまねぎ,36610,,,1000524,88,57.9,97.8
2021,1,13,水,　　うち輸入,36620,,,8006,105,41.4,97.2
2021,1,13,水,にんにく,36700,,,7533,1045,51.9,121.8
2021,1,13,水,　　うち輸入,36701,,,4594,314,44.4,100.0
2021,1,13,水,しょうが,37200,,,9467,701,36.8,100.6
2021,1,13,水,　　うち輸入,37201,,,2742,405,44.9,105.2
2021,1,13,水,生しいたけ,38100,,,49107,1124,38.7,100.4
2021,1,13,水,　　うち輸入,38101,,,680,534,52.4,98.0
2021,1,13,水,なめこ,38300,,,16520,457,54.3,97.0
2021,1,13,水,えのきだけ,38400,,,77141,330,27.4,98.8
2021,1,13,水,しめじ,38500,,,39904,517,28.5,100.2
2021,1,13,水,その他の野菜,39000,,,147055,1151,48.2,140.5
2021,1,13,水,輸入野菜計,39100,,,203261,215,52.1,92.7
2021,1,13,水,他の輸入野菜,39200,,,23763,470,31.3,118.7
2021,1,14,木,野菜総量,30000,,,11887657,230,147.1,99.6
2021,1,14,木,だいこん,30100,,,1065522,81,123.1,97.6
2021,1,14,木,かぶ,30200,,,103830,132,145.9,84.1
2021,1,14,木,にんじん,30300,,,831873,139,172.4,92.7
2021,1,14,木,ごぼう,30400,,,100100,369,223.1,83.5
2021,1,14,木,たけのこ,30500,,,903,1406,145.4,129.8
2021,1,14,木,れんこん,30600,,,80414,430,141.8,95.6
2021,1,14,木,はくさい,31100,,,1711104,48,141.2,104.3
2021,1,14,木,みずな,31300,,,47340,379,134.9,99.5
2021,1,14,木,こまつな,31500,,,86098,465,124.6,103.6
2021,1,14,木,その他の菜類,31550,,,2806,454,134.1,109.7
2021,1,14,木,ちんげんさい,31560,,,31369,342,102.9,97.2
2021,1,14,木,キャベツ,31700,,,1337203,94,139.4,94.9
2021,1,14,木,ほうれんそう,31800,,,99422,625,105.8,100.8
2021,1,14,木,ねぎ,31900,,,446440,506,145.6,98.3
2021,1,14,木,ふき,32300,,,9567,285,648.2,91.9
2021,1,14,木,うど,32400,,,1795,516,82.5,94.3
2021,1,14,木,みつば,32500,,,11586,561,133.4,99.5
2021,1,14,木,しゅんぎく,32600,,,22275,720,120.6,104.3
2021,1,14,木,にら,32800,,,57225,1118,130.3,98.2
2021,1,14,木,セルリー,32900,,,64970,166,129.9,101.8
2021,1,14,木,アスパラガス,33100,,,5236,1767,128.5,95.2
2021,1,14,木,　　うち輸入,33101,,,3971,1553,134.0,95.5
2021,1,14,木,カリフラワー,33200,,,26537,301,136.1,106.7
2021,1,14,木,ブロッコリー,33300,,,140250,497,131.1,102.5
2021,1,14,木,　　うち輸入,33301,,,5360,375,2977.8,140.4
2021,1,14,木,レタス,33400,,,546637,199,157.0,89.6
2021,1,14,木,パセリ,33600,,,3899,1045,129.3,101.9
2021,1,14,木,きゅうり,34100,,,358110,382,122.3,100.3
2021,1,14,木,かぼちゃ,34200,,,249255,181,135.2,102.3
2021,1,14,木,　　うち輸入,34201,,,224915,154,140.7,104.1
2021,1,14,木,なす,34300,,,146643,442,142.8,97.6
2021,1,14,木,トマト,34400,,,504241,317,175.2,97.8
2021,1,14,木,ミニトマト,34450,,,184984,553,183.5,96.8
2021,1,14,木,ピーマン,34500,,,161275,610,150.5,102.9
2021,1,14,木,ししとう,34600,,,6448,1111,153.9,90.8
2021,1,14,木,スイトコーン,34700,,,660,401,725.3,253.8
2021,1,14,木,さやいんげん,35100,,,12914,1224,152.1,101.0
2021,1,14,木,さやえんどう,35200,,,18117,1161,117.6,104.0
2021,1,14,木,　　うち輸入,35201,,,380,427,80.5,84.6
2021,1,14,木,実えんどう,35300,,,4645,725,94.6,96.8
2021,1,14,木,そらまめ,35400,,,14882,499,95.1,99.4
2021,1,14,木,えだまめ,35500,,,600,2377,176.5,96.3
2021,1,14,木,かんしょ,36100,,,362606,297,131.8,101.4
2021,1,14,木,ばれいしょ,36200,,,694348,201,168.0,104.1
2021,1,14,木,さといも,36300,,,77302,349,234.2,94.3
2021,1,14,木,やまのいも,36500,,,164648,305,317.3,102.3
2021,1,14,木,たまねぎ,36610,,,1442615,92,144.2,104.5
2021,1,14,木,　　うち輸入,36620,,,19242,100,240.3,95.2
2021,1,14,木,にんにく,36700,,,19241,1129,255.4,108.0
2021,1,14,木,　　うち輸入,36701,,,9885,307,215.2,97.8
2021,1,14,木,しょうが,37200,,,32988,627,348.5,89.4
2021,1,14,木,　　うち輸入,37201,,,4812,377,175.5,93.1
2021,1,14,木,生しいたけ,38100,,,78275,1116,159.4,99.3
2021,1,14,木,　　うち輸入,38101,,,1037,527,152.5,98.7
2021,1,14,木,なめこ,38300,,,25614,466,155.0,102.0
2021,1,14,木,えのきだけ,38400,,,179940,336,233.3,101.8
2021,1,14,木,しめじ,38500,,,89859,517,225.2,100.0
2021,1,14,木,その他の野菜,39000,,,223125,931,151.7,80.9
2021,1,14,木,輸入野菜計,39100,,,329280,220,162.0,102.3
2021,1,14,木,他の輸入野菜,39200,,,59682,371,251.2,78.9
2021,1,15,金,野菜総量,30000,,,11741723,217,98.8,94.3
2021,1,15,金,だいこん,30100,,,1123491,76,105.4,93.8
2021,1,15,金,かぶ,30200,,,112056,124,107.9,93.9
2021,1,15,金,にんじん,30300,,,709857,140,85.3,100.7
2021,1,15,金,ごぼう,30400,,,61584,411,61.5,111.4
2021,1,15,金,たけのこ,30500,,,1578,1721,174.8,122.4
2021,1,15,金,れんこん,30600,,,79137,409,98.4,95.1
2021,1,15,金,はくさい,31100,,,1623270,46,94.9,95.8
2021,1,15,金,みずな,31300,,,41835,373,88.4,98.4
2021,1,15,金,こまつな,31500,,,90572,449,105.2,96.6
2021,1,15,金,その他の菜類,31550,,,3060,425,109.1,93.6
2021,1,15,金,ちんげんさい,31560,,,31406,347,100.1,101.5
2021,1,15,金,キャベツ,31700,,,1403681,94,105.0,100.0
2021,1,15,金,ほうれんそう,31800,,,105053,641,105.7,102.6
2021,1,15,金,ねぎ,31900,,,371003,501,83.1,99.0
2021,1,15,金,ふき,32300,,,9242,292,96.6,102.5
2021,1,15,金,うど,32400,,,1810,634,100.8,122.9
2021,1,15,金,みつば,32500,,,11725,534,101.2,95.2
2021,1,15,金,しゅんぎく,32600,,,22338,705,100.3,97.9
2021,1,15,金,にら,32800,,,56435,1112,98.6,99.5
2021,1,15,金,セルリー,32900,,,58618,164,90.2,98.8
2021,1,15,金,アスパラガス,33100,,,5737,1699,109.6,96.2
2021,1,15,金,　　うち輸入,33101,,,4817,1555,121.3,100.1
2021,1,15,金,カリフラワー,33200,,,16437,293,61.9,97.3
2021,1,15,金,ブロッコリー,33300,,,160471,505,114.4,101.6
2021,1,15,金,　　うち輸入,33301,,,4950,381,92.4,101.6
2021,1,15,金,レタス,33400,,,485110,200,88.7,100.5
2021,1,15,金,パセリ,33600,,,3703,1006,95.0,96.3
2021,1,15,金,きゅうり,34100,,,330071,390,92.2,102.1
2021,1,15,金,かぼちゃ,34200,,,250672,207,100.6,114.4
2021,1,15,金,　　うち輸入,34201,,,181437,146,80.7,94.8
2021,1,15,金,なす,34300,,,124244,454,84.7,102.7
2021,1,15,金,トマト,34400,,,423623,302,84.0,95.3
2021,1,15,金,ミニトマト,34450,,,176603,546,95.5,98.7
2021,1,15,金,ピーマン,34500,,,137288,619,85.1,101.5
2021,1,15,金,ししとう,34600,,,4983,1195,77.3,107.6
2021,1,15,金,スイトコーン,34700,,,170,595,25.8,148.4
2021,1,15,金,さやいんげん,35100,,,10413,1220,80.6,99.7
2021,1,15,金,さやえんどう,35200,,,16167,1180,89.2,101.6
2021,1,15,金,　　うち輸入,35201,,,454,523,119.5,122.5
2021,1,15,金,実えんどう,35300,,,4501,717,96.9,98.9
2021,1,15,金,そらまめ,35400,,,15091,503,101.4,100.8
2021,1,15,金,えだまめ,35500,,,378,2378,63.0,100.0
2021,1,15,金,かんしょ,36100,,,385644,286,106.4,96.3
2021,1,15,金,ばれいしょ,36200,,,626313,212,90.2,105.5
2021,1,15,金,さといも,36300,,,65205,349,84.4,100.0
2021,1,15,金,やまのいも,36500,,,128792,316,78.2,103.6
2021,1,15,金,たまねぎ,36610,,,1872586,83,129.8,90.2
2021,1,15,金,　　うち輸入,36620,,,14703,110,76.4,110.0
2021,1,15,金,にんにく,36700,,,22298,1425,115.9,126.2
2021,1,15,金,　　うち輸入,36701,,,7946,294,80.4,95.8
2021,1,15,金,しょうが,37200,,,17283,682,52.4,108.8
2021,1,15,金,　　うち輸入,37201,,,4706,377,97.8,100.0
2021,1,15,金,生しいたけ,38100,,,73038,1083,93.3,97.0
2021,1,15,金,　　うち輸入,38101,,,1140,532,109.9,100.9
2021,1,15,金,なめこ,38300,,,24885,441,97.2,94.6
2021,1,15,金,えのきだけ,38400,,,153425,335,85.3,99.7
2021,1,15,金,しめじ,38500,,,89775,512,99.9,99.0
2021,1,15,金,その他の野菜,39000,,,199102,877,89.2,94.2
2021,1,15,金,輸入野菜計,39100,,,289927,219,88.0,99.5
2021,1,15,金,他の輸入野菜,39200,,,69775,302,116.9,81.4
2021,1,16,土,野菜総量,30000,,,13261420,222,112.9,102.3
2021,1,16,土,だいこん,30100,,,1301598,77,115.9,101.3
2021,1,16,土,かぶ,30200,,,116672,126,104.1,101.6
2021,1,16,土,にんじん,30300,,,912618,137,128.6,97.9
2021,1,16,土,ごぼう,30400,,,84319,383,136.9,93.2
2021,1,16,土,たけのこ,30500,,,733,1504,46.5,87.4
2021,1,16,土,れんこん,30600,,,101259,400,128.0,97.8
2021,1,16,土,はくさい,31100,,,1840963,45,113.4,97.8
2021,1,16,土,みずな,31300,,,47437,373,113.4,100.0
2021,1,16,土,こまつな,31500,,,103606,450,114.4,100.2
2021,1,16,土,その他の菜類,31550,,,3303,417,107.9,98.1
2021,1,16,土,ちんげんさい,31560,,,34010,339,108.3,97.7
2021,1,16,土,キャベツ,31700,,,1828894,89,130.3,94.7
2021,1,16,土,ほうれんそう,31800,,,133502,642,127.1,100.2
2021,1,16,土,ねぎ,31900,,,461365,472,124.4,94.2
2021,1,16,土,ふき,32300,,,8692,291,94.0,99.7
2021,1,16,土,うど,32400,,,2420,589,133.7,92.9
2021,1,16,土,みつば,32500,,,12647,541,107.9,101.3
2021,1,16,土,しゅんぎく,32600,,,23989,704,107.4,99.9
2021,1,16,土,にら,32800,,,62392,1091,110.6,98.1
2021,1,16,土,セルリー,32900,,,58577,168,99.9,102.4
2021,1,16,土,アスパラガス,33100,,,7150,1695,124.6,99.8
2021,1,16,土,　　うち輸入,33101,,,5192,1438,107.8,92.5
2021,1,16,土,カリフラワー,33200,,,28214,291,171.6,99.3
2021,1,16,土,ブロッコリー,33300,,,214943,514,133.9,101.8
2021,1,16,土,　　うち輸入,33301,,,1470,381,29.7,100.0
2021,1,16,土,レタス,33400,,,626157,199,129.1,99.5
2021,1,16,土,パセリ,33600,,,4477,958,120.9,95.2
2021,1,16,土,きゅうり,34100,,,350063,380,106.1,97.4
2021,1,16,土,かぼちゃ,34200,,,276212,202,110.2,97.6
2021,1,16,土,　　うち輸入,34201,,,216855,153,119.5,104.8
2021,1,16,土,なす,34300,,,137096,458,110.3,100.9
2021,1,16,土,トマト,34400,,,479994,301,113.3,99.7
2021,1,16,土,ミニトマト,34450,,,187451,554,106.1,101.5
2021,1,16,土,ピーマン,34500,,,165471,625,120.5,101.0
2021,1,16,土,ししとう,34600,,,6438,1113,129.2,93.1
2021,1,16,土,スイトコーン,34700,,,370,447,217.6,75.1
2021,1,16,土,さやいんげん,35100,,,13996,1221,134.4,100.1
2021,1,16,土,さやえんどう,35200,,,19999,1228,123.7,104.1
2021,1,16,土,　　うち輸入,35201,,,697,612,153.5,117.0
2021,1,16,土,実えんどう,35300,,,3805,774,84.5,107.9
2021,1,16,土,そらまめ,35400,,,14288,508,94.7,101.0
2021,1,16,土,えだまめ,35500,,,253,2214,66.9,93.1
2021,1,16,土,かんしょ,36100,,,374027,290,97.0,101.4
2021,1,16,土,ばれいしょ,36200,,,786456,218,125.6,102.8
2021,1,16,土,さといも,36300,,,66339,333,101.7,95.4
2021,1,16,土,やまのいも,36500,,,163453,324,126.9,102.5
2021,1,16,土,たまねぎ,36610,,,1461649,97,78.1,116.9
2021,1,16,土,　　うち輸入,36620,,,16283,107,110.7,97.3
2021,1,16,土,にんにく,36700,,,26549,1596,119.1,112.0
2021,1,16,土,　　うち輸入,36701,,,8189,295,103.1,100.3
2021,1,16,土,しょうが,37200,,,30817,661,178.3,96.9
2021,1,16,土,　　うち輸入,37201,,,5168,388,109.8,102.9
2021,1,16,土,生しいたけ,38100,,,86705,1075,118.7,99.3
2021,1,16,土,　　うち輸入,38101,,,1277,536,112.0,100.8
2021,1,16,土,なめこ,38300,,,28308,467,113.8,105.9
2021,1,16,土,えのきだけ,38400,,,193519,335,126.1,100.0
2021,1,16,土,しめじ,38500,,,117749,507,131.2,99.0
2021,1,16,土,その他の野菜,39000,,,250545,721,125.8,82.2
2021,1,16,土,輸入野菜計,39100,,,309628,221,106.8,100.9
2021,1,16,土,他の輸入野菜,39200,,,54498,369,78.1,122.2
2021,1,18,月,野菜総量,30000,,,14964882,222,112.8,100.0
2021,1,18,月,だいこん,30100,,,1354676,72,104.1,93.5
2021,1,18,月,かぶ,30200,,,98921,128,84.8,101.6
2021,1,18,月,にんじん,30300,,,838495,135,91.9,98.5
2021,1,18,月,ごぼう,30400,,,108830,405,129.1,105.7
2021,1,18,月,たけのこ,30500,,,1218,1456,166.2,96.8
2021,1,18,月,れんこん,30600,,,85986,388,84.9,97.0
2021,1,18,月,はくさい,31100,,,1790869,43,97.3,95.6
2021,1,18,月,みずな,31300,,,50411,376,106.3,100.8
2021,1,18,月,こまつな,31500,,,110066,468,106.2,104.0
2021,1,18,月,その他の菜類,31550,,,5291,408,160.2,97.8
2021,1,18,月,ちんげんさい,31560,,,32320,361,95.0,106.5
2021,1,18,月,キャベツ,31700,,,1589652,86,86.9,96.6
2021,1,18,月,ほうれんそう,31800,,,152674,639,114.4,99.5
2021,1,18,月,ねぎ,31900,,,427078,436,92.6,92.4
2021,1,18,月,ふき,32300,,,6283,310,72.3,106.5
2021,1,18,月,うど,32400,,,4288,586,177.2,99.5
2021,1,18,月,みつば,32500,,,11910,556,94.2,102.8
2021,1,18,月,しゅんぎく,32600,,,25670,718,107.0,102.0
2021,1,18,月,にら,32800,,,64723,1076,103.7,98.6
2021,1,18,月,セルリー,32900,,,65642,164,112.1,97.6
2021,1,18,月,アスパラガス,33100,,,8428,1517,117.9,89.5
2021,1,18,月,　　うち輸入,33101,,,6672,1315,128.5,91.4
2021,1,18,月,カリフラワー,33200,,,26344,276,93.4,94.8
2021,1,18,月,ブロッコリー,33300,,,221509,489,103.1,95.1
2021,1,18,月,　　うち輸入,33301,,,600,408,40.8,107.1
2021,1,18,月,レタス,33400,,,575843,200,92.0,100.5
2021,1,18,月,パセリ,33600,,,3964,984,88.5,102.7
2021,1,18,月,きゅうり,34100,,,537528,381,153.6,100.3
2021,1,18,月,かぼちゃ,34200,,,290177,210,105.1,104.0
2021,1,18,月,　　うち輸入,34201,,,205040,150,94.6,98.0
2021,1,18,月,なす,34300,,,218028,460,159.0,100.4
2021,1,18,月,トマト,34400,,,688446,289,143.4,96.0
2021,1,18,月,ミニトマト,34450,,,286718,511,153.0,92.2
2021,1,18,月,ピーマン,34500,,,226333,656,136.8,105.0
2021,1,18,月,ししとう,34600,,,7097,1119,110.2,100.5
2021,1,18,月,スイトコーン,34700,,,652,420,176.2,94.0
2021,1,18,月,さやいんげん,35100,,,18717,1191,133.7,97.5
2021,1,18,月,さやえんどう,35200,,,23285,1232,116.4,100.3
2021,1,18,月,　　うち輸入,35201,,,814,695,116.8,113.6
2021,1,18,月,実えんどう,35300,,,6026,814,158.4,105.2
2021,1,18,月,そらまめ,35400,,,13679,514,95.7,101.2
2021,1,18,月,えだまめ,35500,,,126,2486,49.8,112.3
2021,1,18,月,かんしょ,36100,,,427005,287,114.2,99.0
2021,1,18,月,ばれいしょ,36200,,,1463071,217,186.0,99.5
2021,1,18,月,さといも,36300,,,68615,335,103.4,100.6
2021,1,18,月,やまのいも,36500,,,184888,312,113.1,96.3
2021,1,18,月,たまねぎ,36610,,,2179081,89,149.1,91.8
2021,1,18,月,　　うち輸入,36620,,,15262,110,93.7,102.8
2021,1,18,月,にんにく,36700,,,18488,1238,69.6,77.6
2021,1,18,月,　　うち輸入,36701,,,9405,352,114.8,119.3
2021,1,18,月,しょうが,37200,,,25635,679,83.2,102.7
2021,1,18,月,　　うち輸入,37201,,,4705,402,91.0,103.6
2021,1,18,月,生しいたけ,38100,,,83048,1028,95.8,95.6
2021,1,18,月,　　うち輸入,38101,,,1015,537,79.5,100.2
2021,1,18,月,なめこ,38300,,,24805,477,87.6,102.1
2021,1,18,月,えのきだけ,38400,,,173951,332,89.9,99.1
2021,1,18,月,しめじ,38500,,,101481,515,86.2,101.6
2021,1,18,月,その他の野菜,39000,,,236970,783,94.6,108.6
2021,1,18,月,輸入野菜計,39100,,,299304,236,96.7,106.8
2021,1,18,月,他の輸入野菜,39200,,,55794,408,102.4,110.6
2021,1,19,火,野菜総量,30000,,,14263241,208,95.3,93.7
2021,1,19,火,だいこん,30100,,,1339591,74,98.9,102.8
2021,1,19,火,かぶ,30200,,,110990,130,112.2,101.6
2021,1,19,火,にんじん,30300,,,813912,131,97.1,97.0
2021,1,19,火,ごぼう,30400,,,95287,381,87.6,94.1
2021,1,19,火,たけのこ,30500,,,1547,1431,127.0,98.3
2021,1,19,火,れんこん,30600,,,96818,392,112.6,101.0
2021,1,19,火,はくさい,31100,,,1906370,44,106.4,102.3
2021,1,19,火,みずな,31300,,,49800,373,98.8,99.2
2021,1,19,火,こまつな,31500,,,97498,474,88.6,101.3
2021,1,19,火,その他の菜類,31550,,,3812,458,72.0,112.3
2021,1,19,火,ちんげんさい,31560,,,36407,376,112.6,104.2
2021,1,19,火,キャベツ,31700,,,1773036,83,111.5,96.5
2021,1,19,火,ほうれんそう,31800,,,140911,626,92.3,98.0
2021,1,19,火,ねぎ,31900,,,437658,431,102.5,98.9
2021,1,19,火,ふき,32300,,,6956,318,110.7,102.6
2021,1,19,火,うど,32400,,,4281,571,99.8,97.4
2021,1,19,火,みつば,32500,,,13328,538,111.9,96.8
2021,1,19,火,しゅんぎく,32600,,,22956,715,89.4,99.6
2021,1,19,火,にら,32800,,,55132,1081,85.2,100.5
2021,1,19,火,セルリー,32900,,,62100,172,94.6,104.9
2021,1,19,火,アスパラガス,33100,,,8395,1531,99.6,100.9
2021,1,19,火,　　うち輸入,33101,,,6322,1289,94.8,98.0
2021,1,19,火,カリフラワー,33200,,,37271,270,141.5,97.8
2021,1,19,火,ブロッコリー,33300,,,234250,494,105.8,101.0
2021,1,19,火,　　うち輸入,33301,,,2460,381,410.0,93.4
2021,1,19,火,レタス,33400,,,653487,192,113.5,96.0
2021,1,19,火,パセリ,33600,,,3993,996,100.7,101.2
2021,1,19,火,きゅうり,34100,,,394215,384,73.3,100.8
2021,1,19,火,かぼちゃ,34200,,,264930,201,91.3,95.7
2021,1,19,火,　　うち輸入,34201,,,216898,153,105.8,102.0
2021,1,19,火,なす,34300,,,136693,475,62.7,103.3
2021,1,19,火,トマト,34400,,,475854,285,69.1,98.6
2021,1,19,火,ミニトマト,34450,,,161275,552,56.2,108.0
2021,1,19,火,ピーマン,34500,,,148854,663,65.8,101.1
2021,1,19,火,ししとう,34600,,,5480,1174,77.2,104.9
2021,1,19,火,スイトコーン,34700,,,424,343,65.0,81.7
2021,1,19,火,さやいんげん,35100,,,16209,1187,86.6,99.7
2021,1,19,火,さやえんどう,35200,,,19425,1222,83.4,99.2
2021,1,19,火,　　うち輸入,35201,,,420,621,51.6,89.4
2021,1,19,火,実えんどう,35300,,,4405,799,73.1,98.2
2021,1,19,火,そらまめ,35400,,,10404,511,76.1,99.4
2021,1,19,火,えだまめ,35500,,,126,2481,100.0,99.8
2021,1,19,火,かんしょ,36100,,,431012,281,100.9,97.9
2021,1,19,火,ばれいしょ,36200,,,979025,211,66.9,97.2
2021,1,19,火,さといも,36300,,,77393,334,112.8,99.7
2021,1,19,火,やまのいも,36500,,,157460,311,85.2,99.7
2021,1,19,火,たまねぎ,36610,,,2281541,91,104.7,102.2
2021,1,19,火,　　うち輸入,36620,,,21077,108,138.1,98.2
2021,1,19,火,にんにく,36700,,,20976,1294,113.5,104.5
2021,1,19,火,　　うち輸入,36701,,,9978,307,106.1,87.2
2021,1,19,火,しょうが,37200,,,22791,714,88.9,105.2
2021,1,19,火,　　うち輸入,37201,,,5144,390,109.3,97.0
2021,1,19,火,生しいたけ,38100,,,77745,1037,93.6,100.9
2021,1,19,火,　　うち輸入,38101,,,1404,541,138.3,100.7
2021,1,19,火,なめこ,38300,,,26291,484,106.0,101.5
