年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2022,6,7,火,輸入メロン,50850,,,3099,327,142.7,88.9
2022,6,9,木,みかん,40100,,,121468,1069,216.7,95.8
2022,6,9,木,はっさく,41321,,,255,230,63.8,152.3
2022,6,9,木,りんご計,42000,,,402835,454,137.7,101.1
2022,6,9,木,びわ,43900,,,15086,1497,143.0,111.5
2022,6,9,木,もも,44100,,,27118,1493,139.3,100.4
2022,6,9,木,すもも,44700,,,43738,848,152.6,95.8
2022,6,9,木,おうとう,44800,,,58325,2386,132.1,102.6
2022,6,9,木,うめ,44950,,,278661,575,123.0,99.3
2022,6,9,木,ぶどう計,45000,,,56867,2167,128.4,110.3
2022,6,9,木,いちご,46100,,,55799,1137,144.1,101.9
2022,6,9,木,メロン計,47000,,,384182,541,156.5,95.9
2022,6,9,木,すいか,48100,,,1160333,274,169.4,96.8
2022,6,9,木,バナナ,50100,,,524364,195,134.8,102.1
2022,6,9,木,パイナップル,50300,,,126362,222,137.9,102.8
2022,6,9,木,レモン,50400,,,33306,440,84.7,102.6
2022,6,9,木,オレンジ,50600,,,96452,343,173.4,93.7
2022,6,9,木,輸入おうとう,50700,,,3108,2137,77.0,100.3
2022,6,9,木,輸入キウイ,50800,,,136065,612,126.4,104.3
2022,6,9,木,輸入メロン,50850,,,4675,355,150.9,108.6
2022,6,10,金,みかん,40100,,,19945,1165,16.4,109.0
2022,6,10,金,はっさく,41321,,,320,173,125.5,75.2
2022,6,10,金,りんご計,42000,,,275090,454,68.3,100.0
2022,6,10,金,日本なし計,43000,,,107,2939,−,−
2022,6,10,金,びわ,43900,,,5370,1468,35.6,98.1
2022,6,10,金,もも,44100,,,16853,1409,62.1,94.4
2022,6,10,金,すもも,44700,,,43875,822,100.3,96.9
2022,6,10,金,おうとう,44800,,,34580,2504,59.3,104.9
2022,6,10,金,うめ,44950,,,281299,568,100.9,98.8
2022,6,10,金,ぶどう計,45000,,,49046,2035,86.2,93.9
2022,6,10,金,いちご,46100,,,26694,1138,47.8,100.1
2022,6,10,金,メロン計,47000,,,313419,558,81.6,103.1
2022,6,10,金,すいか,48100,,,829582,268,71.5,97.8
2022,6,10,金,バナナ,50100,,,576531,170,109.9,87.2
2022,6,10,金,パイナップル,50300,,,123526,207,97.8,93.2
2022,6,10,金,レモン,50400,,,36481,423,109.5,96.1
2022,6,10,金,オレンジ,50600,,,56138,365,58.2,106.4
2022,6,10,金,輸入おうとう,50700,,,5258,2058,169.2,96.3
2022,6,10,金,輸入キウイ,50800,,,132251,649,97.2,106.0
2022,6,10,金,輸入メロン,50850,,,4514,376,96.6,105.9
2022,6,11,土,みかん,40100,,,114561,1062,574.4,91.2
2022,6,11,土,はっさく,41321,,,330,140,103.1,80.9
2022,6,11,土,りんご計,42000,,,321870,454,117.0,100.0
2022,6,11,土,びわ,43900,,,8871,1538,165.2,104.8
2022,6,11,土,もも,44100,,,24477,1275,145.2,90.5
2022,6,11,土,すもも,44700,,,47701,798,108.7,97.1
2022,6,11,土,おうとう,44800,,,36832,2554,106.5,102.0
2022,6,11,土,うめ,44950,,,244235,530,86.8,93.3
2022,6,11,土,ぶどう計,45000,,,58188,2229,118.6,109.5
2022,6,11,土,いちご,46100,,,28073,1186,105.2,104.2
2022,6,11,土,メロン計,47000,,,335383,551,107.0,98.7
2022,6,11,土,すいか,48100,,,937226,270,113.0,100.7
2022,6,11,土,バナナ,50100,,,529935,190,91.9,111.8
2022,6,11,土,パイナップル,50300,,,120251,206,97.3,99.5
2022,6,11,土,レモン,50400,,,28497,410,78.1,96.9
2022,6,11,土,オレンジ,50600,,,77892,355,138.8,97.3
2022,6,11,土,輸入おうとう,50700,,,4075,2095,77.5,101.8
2022,6,11,土,輸入キウイ,50800,,,180669,623,136.6,96.0
2022,6,11,土,輸入メロン,50850,,,2167,366,48.0,97.3
2022,6,13,月,みかん,40100,,,86100,1076,75.2,101.3
2022,6,13,月,りんご計,42000,,,324975,462,101.0,101.8
2022,6,13,月,日本なし計,43000,,,206,2854,−,−
2022,6,13,月,びわ,43900,,,8139,1567,91.7,101.9
2022,6,13,月,もも,44100,,,49116,1160,200.7,91.0
2022,6,13,月,すもも,44700,,,66769,756,140.0,94.7
2022,6,13,月,おうとう,44800,,,81896,2463,222.4,96.4
2022,6,13,月,うめ,44950,,,229390,539,93.9,101.7
2022,6,13,月,ぶどう計,45000,,,63310,2227,108.8,99.9
2022,6,13,月,いちご,46100,,,30841,1250,109.9,105.4
2022,6,13,月,メロン計,47000,,,476951,561,142.2,101.8
2022,6,13,月,すいか,48100,,,978760,260,104.4,96.3
2022,6,13,月,バナナ,50100,,,498771,198,94.1,104.2
2022,6,13,月,パイナップル,50300,,,106922,206,88.9,100.0
2022,6,13,月,レモン,50400,,,35421,418,124.3,102.0
2022,6,13,月,オレンジ,50600,,,94085,348,120.8,98.0
2022,6,13,月,輸入おうとう,50700,,,3082,2106,75.6,100.5
2022,6,13,月,輸入キウイ,50800,,,148985,605,82.5,97.1
2022,6,13,月,輸入メロン,50850,,,2706,310,124.9,84.7
2022,6,14,火,みかん,40100,,,50799,1107,59.0,102.9
2022,6,14,火,りんご計,42000,,,244992,476,75.4,103.0
2022,6,14,火,びわ,43900,,,5141,1506,63.2,96.1
2022,6,14,火,もも,44100,,,55226,1090,112.4,94.0
2022,6,14,火,すもも,44700,,,62712,725,93.9,95.9
2022,6,14,火,おうとう,44800,,,55334,2406,67.6,97.7
2022,6,14,火,うめ,44950,,,218481,531,95.2,98.5
2022,6,14,火,ぶどう計,45000,,,59890,2045,94.6,91.8
2022,6,14,火,いちご,46100,,,17838,1306,57.8,104.5
2022,6,14,火,メロン計,47000,,,314569,576,66.0,102.7
2022,6,14,火,すいか,48100,,,851915,250,87.0,96.2
2022,6,14,火,バナナ,50100,,,402055,177,80.6,89.4
2022,6,14,火,パイナップル,50300,,,117284,193,109.7,93.7
2022,6,14,火,レモン,50400,,,46480,445,131.2,106.5
2022,6,14,火,オレンジ,50600,,,56528,355,60.1,102.0
2022,6,14,火,輸入おうとう,50700,,,2621,2040,85.0,96.9
2022,6,14,火,輸入キウイ,50800,,,112452,609,75.5,100.7
2022,6,14,火,輸入メロン,50850,,,4053,363,149.8,117.1
2022,6,16,木,みかん,40100,,,102619,1075,202.0,97.1
2022,6,16,木,はっさく,41321,,,150,94,−,−
2022,6,16,木,りんご計,42000,,,357898,471,146.1,98.9
2022,6,16,木,日本なし計,43000,,,267,2730,−,−
2022,6,16,木,かき計,43500,,,91,735,−,−
2022,6,16,木,びわ,43900,,,7950,1506,154.6,100.0
2022,6,16,木,もも,44100,,,86289,1044,156.2,95.8
2022,6,16,木,すもも,44700,,,89736,706,143.1,97.4
2022,6,16,木,おうとう,44800,,,89673,2355,162.1,97.9
2022,6,16,木,うめ,44950,,,264595,471,121.1,88.7
2022,6,16,木,ぶどう計,45000,,,73877,2195,123.4,107.3
2022,6,16,木,いちご,46100,,,21130,1406,118.5,107.7
2022,6,16,木,メロン計,47000,,,442636,571,140.7,99.1
2022,6,16,木,すいか,48100,,,1097978,252,128.9,100.8
2022,6,16,木,バナナ,50100,,,533555,191,132.7,107.9
2022,6,16,木,パイナップル,50300,,,124014,214,105.7,110.9
2022,6,16,木,レモン,50400,,,34667,424,74.6,95.3
2022,6,16,木,オレンジ,50600,,,51608,362,91.3,102.0
2022,6,16,木,輸入おうとう,50700,,,6032,2047,230.1,100.3
2022,6,16,木,輸入キウイ,50800,,,202639,542,180.2,89.0
2022,6,16,木,輸入メロン,50850,,,10249,252,252.9,69.4
2022,6,17,金,みかん,40100,,,28180,1141,27.5,106.1
2022,6,17,金,りんご計,42000,,,243885,462,68.1,98.1
2022,6,17,金,びわ,43900,,,2556,1712,32.2,113.7
2022,6,17,金,もも,44100,,,66407,990,77.0,94.8
2022,6,17,金,すもも,44700,,,47256,735,52.7,104.1
2022,6,17,金,おうとう,44800,,,66618,2398,74.3,101.8
2022,6,17,金,うめ,44950,,,150620,521,56.9,110.6
2022,6,17,金,ぶどう計,45000,,,62155,2056,84.1,93.7
2022,6,17,金,いちご,46100,,,8810,1504,41.7,107.0
2022,6,17,金,メロン計,47000,,,303385,570,68.5,99.8
2022,6,17,金,すいか,48100,,,783068,248,71.3,98.4
2022,6,17,金,バナナ,50100,,,523286,174,98.1,91.1
2022,6,17,金,パイナップル,50300,,,130954,205,105.6,95.8
2022,6,17,金,レモン,50400,,,38920,445,112.3,105.0
2022,6,17,金,オレンジ,50600,,,101649,351,197.0,97.0
2022,6,17,金,輸入おうとう,50700,,,2679,2093,44.4,102.2
2022,6,17,金,輸入キウイ,50800,,,147657,610,72.9,112.5
2022,6,17,金,輸入メロン,50850,,,4224,355,41.2,140.9
2022,6,18,土,みかん,40100,,,83793,1056,297.3,92.6
2022,6,18,土,りんご計,42000,,,249706,463,102.4,100.2
2022,6,18,土,日本なし計,43000,,,537,1745,−,−
2022,6,18,土,びわ,43900,,,3785,1546,148.1,90.3
2022,6,18,土,もも,44100,,,91186,951,137.3,96.1
2022,6,18,土,すもも,44700,,,67290,712,142.4,96.9
2022,6,18,土,おうとう,44800,,,61582,2409,92.4,100.5
2022,6,18,土,うめ,44950,,,151073,461,100.3,88.5
2022,6,18,土,ぶどう計,45000,,,71420,2232,114.9,108.6
2022,6,18,土,いちご,46100,,,14002,1222,158.9,81.3
2022,6,18,土,メロン計,47000,,,303852,552,100.2,96.8
2022,6,18,土,すいか,48100,,,899076,253,114.8,102.0
2022,6,18,土,バナナ,50100,,,582818,189,111.4,108.6
2022,6,18,土,パイナップル,50300,,,124943,208,95.4,101.5
2022,6,18,土,レモン,50400,,,40697,402,104.6,90.3
2022,6,18,土,オレンジ,50600,,,75896,345,74.7,98.3
2022,6,18,土,輸入おうとう,50700,,,2912,2127,108.7,101.6
2022,6,18,土,輸入キウイ,50800,,,123026,671,83.3,110.0
2022,6,18,土,輸入メロン,50850,,,2694,351,63.8,98.9
2022,6,20,月,みかん,40100,,,80386,1057,95.9,100.1
2022,6,20,月,りんご計,42000,,,374474,464,150.0,100.2
2022,6,20,月,日本なし計,43000,,,835,1513,155.5,86.7
2022,6,20,月,びわ,43900,,,3847,1640,101.6,106.1
2022,6,20,月,もも,44100,,,128678,946,141.1,99.5
2022,6,20,月,すもも,44700,,,79645,734,118.4,103.1
2022,6,20,月,おうとう,44800,,,126209,2249,204.9,93.4
2022,6,20,月,うめ,44950,,,103492,443,68.5,96.1
2022,6,20,月,ぶどう計,45000,,,77198,2025,108.1,90.7
2022,6,20,月,いちご,46100,,,13012,1678,92.9,137.3
2022,6,20,月,メロン計,47000,,,439045,548,144.5,99.3
2022,6,20,月,すいか,48100,,,1050405,246,116.8,97.2
2022,6,20,月,バナナ,50100,,,536497,194,92.1,102.6
2022,6,20,月,パイナップル,50300,,,91475,205,73.2,98.6
2022,6,20,月,レモン,50400,,,41239,418,101.3,104.0
2022,6,20,月,オレンジ,50600,,,88039,356,116.0,103.2
2022,6,20,月,輸入おうとう,50700,,,3329,2056,114.3,96.7
2022,6,20,月,輸入キウイ,50800,,,96385,589,78.3,87.8
2022,6,20,月,輸入メロン,50850,,,2959,259,109.8,73.8
2022,6,21,火,みかん,40100,,,48123,1089,59.9,103.0
2022,6,21,火,りんご計,42000,,,233677,465,62.4,100.2
2022,6,21,火,日本なし計,43000,,,742,1224,88.9,80.9
2022,6,21,火,かき計,43500,,,153,1021,−,−
2022,6,21,火,びわ,43900,,,3324,1380,86.4,84.1
2022,6,21,火,もも,44100,,,140528,923,109.2,97.6
2022,6,21,火,すもも,44700,,,64935,719,81.5,98.0
2022,6,21,火,おうとう,44800,,,79196,2166,62.7,96.3
2022,6,21,火,うめ,44950,,,90857,434,87.8,98.0
2022,6,21,火,ぶどう計,45000,,,70754,2045,91.7,101.0
2022,6,21,火,いちご,46100,,,8600,1712,66.1,102.0
2022,6,21,火,メロン計,47000,,,305047,541,69.5,98.7
2022,6,21,火,すいか,48100,,,877271,246,83.5,100.0
2022,6,21,火,バナナ,50100,,,430829,180,80.3,92.8
2022,6,21,火,パイナップル,50300,,,98484,192,107.7,93.7
2022,6,21,火,レモン,50400,,,44236,442,107.3,105.7
2022,6,21,火,オレンジ,50600,,,78058,351,88.7,98.6
2022,6,21,火,輸入おうとう,50700,,,1837,2395,55.2,116.5
2022,6,21,火,輸入キウイ,50800,,,83881,627,87.0,106.5
2022,6,21,火,輸入メロン,50850,,,1452,357,49.1,137.8
2022,6,23,木,みかん,40100,,,122677,1048,254.9,96.2
2022,6,23,木,りんご計,42000,,,371287,468,158.9,100.6
2022,6,23,木,日本なし計,43000,,,1355,1131,182.6,92.4
2022,6,23,木,びわ,43900,,,3580,1472,107.7,106.7
2022,6,23,木,もも,44100,,,284859,930,202.7,100.8
2022,6,23,木,すもも,44700,,,74098,722,114.1,100.4
2022,6,23,木,おうとう,44800,,,115367,1999,145.7,92.3
2022,6,23,木,うめ,44950,,,74571,398,82.1,91.7
2022,6,23,木,ぶどう計,45000,,,87310,2075,123.4,101.5
2022,6,23,木,いちご,46100,,,12735,1777,148.1,103.8
2022,6,23,木,メロン計,47000,,,470520,548,154.2,101.3
2022,6,23,木,すいか,48100,,,1268991,243,144.7,98.8
2022,6,23,木,バナナ,50100,,,527634,198,122.5,110.0
2022,6,23,木,パイナップル,50300,,,133565,201,135.6,104.7
2022,6,23,木,レモン,50400,,,35967,424,81.3,95.9
2022,6,23,木,オレンジ,50600,,,64844,361,83.1,102.8
2022,6,23,木,輸入おうとう,50700,,,2624,2302,142.8,96.1
2022,6,23,木,輸入キウイ,50800,,,118297,648,141.0,103.3
2022,6,23,木,輸入メロン,50850,,,2225,312,153.2,87.4
2022,6,24,金,みかん,40100,,,25832,1129,21.1,107.7
2022,6,24,金,りんご計,42000,,,215815,471,58.1,100.6
2022,6,24,金,日本なし計,43000,,,944,1151,69.7,101.8
2022,6,24,金,かき計,43500,,,52,1163,−,−
2022,6,24,金,びわ,43900,,,1063,1448,29.7,98.4
2022,6,24,金,もも,44100,,,250705,900,88.0,96.8
2022,6,24,金,すもも,44700,,,44746,742,60.4,102.8
2022,6,24,金,おうとう,44800,,,76631,2146,66.4,107.4
2022,6,24,金,うめ,44950,,,57857,393,77.6,98.7
2022,6,24,金,ぶどう計,45000,,,72384,2066,82.9,99.6
2022,6,24,金,いちご,46100,,,5791,1819,45.5,102.4
2022,6,24,金,メロン計,47000,,,296359,547,63.0,99.8
2022,6,24,金,すいか,48100,,,909859,243,71.7,100.0
2022,6,24,金,バナナ,50100,,,614642,173,116.5,87.4
2022,6,24,金,パイナップル,50300,,,125335,195,93.8,97.0
2022,6,24,金,レモン,50400,,,35680,439,99.2,103.5
2022,6,24,金,オレンジ,50600,,,43645,378,67.3,104.7
2022,6,24,金,輸入おうとう,50700,,,2561,2319,97.6,100.7
2022,6,24,金,輸入キウイ,50800,,,118967,631,100.6,97.4
2022,6,24,金,輸入メロン,50850,,,4158,262,186.9,84.0
2022,6,25,土,みかん,40100,,,108948,1008,421.8,89.3
2022,6,25,土,りんご計,42000,,,251906,467,116.7,99.2
2022,6,25,土,日本なし計,43000,,,2001,1113,212.0,96.7
2022,6,25,土,かき計,43500,,,288,810,553.8,69.6
2022,6,25,土,びわ,43900,,,883,1443,83.1,99.7
2022,6,25,土,もも,44100,,,317314,853,126.6,94.8
2022,6,25,土,すもも,44700,,,61304,720,137.0,97.0
2022,6,25,土,おうとう,44800,,,64487,2177,84.2,101.4
2022,6,25,土,うめ,44950,,,50917,376,88.0,95.7
2022,6,25,土,ぶどう計,45000,,,81488,2101,112.6,101.7
2022,6,25,土,いちご,46100,,,6906,1840,119.3,101.2
2022,6,25,土,メロン計,47000,,,351133,520,118.5,95.1
2022,6,25,土,すいか,48100,,,1107180,241,121.7,99.2
2022,6,25,土,バナナ,50100,,,508815,193,82.8,111.6
2022,6,25,土,パイナップル,50300,,,131476,203,104.9,104.1
2022,6,25,土,レモン,50400,,,39358,413,110.3,94.1
2022,6,25,土,オレンジ,50600,,,90655,354,207.7,93.7
2022,6,25,土,輸入おうとう,50700,,,2903,2247,113.4,96.9
2022,6,25,土,輸入キウイ,50800,,,123224,644,103.6,102.1
2022,6,25,土,輸入メロン,50850,,,2618,375,63.0,143.1
2022,6,27,月,みかん,40100,,,114644,1059,105.2,105.1
2022,6,27,月,りんご計,42000,,,294015,476,116.7,101.9
2022,6,27,月,日本なし計,43000,,,2780,1156,138.9,103.9
2022,6,27,月,びわ,43900,,,1261,1342,142.8,93.0
2022,6,27,月,もも,44100,,,419953,820,132.3,96.1
2022,6,27,月,すもも,44700,,,75642,719,123.4,99.9
2022,6,27,月,おうとう,44800,,,107695,1985,167.0,91.2
2022,6,27,月,うめ,44950,,,34573,369,67.9,98.1
2022,6,27,月,ぶどう計,45000,,,88815,1963,109.0,93.4
2022,6,27,月,いちご,46100,,,9366,1852,135.6,100.7
2022,6,27,月,メロン計,47000,,,429018,518,122.2,99.6
2022,6,27,月,すいか,48100,,,1323005,241,119.5,100.0
2022,6,27,月,バナナ,50100,,,506003,203,99.4,105.2
2022,6,27,月,パイナップル,50300,,,67471,207,51.3,102.0
2022,6,27,月,レモン,50400,,,38913,450,98.9,109.0
2022,6,27,月,オレンジ,50600,,,30689,373,33.9,105.4
2022,6,27,月,輸入おうとう,50700,,,1458,2431,50.2,108.2
2022,6,27,月,輸入キウイ,50800,,,124308,592,100.9,91.9
2022,6,27,月,輸入メロン,50850,,,3474,282,132.7,75.2
2022,6,28,火,みかん,40100,,,59692,1047,52.1,98.9
2022,6,28,火,りんご計,42000,,,233776,463,79.5,97.3
2022,6,28,火,日本なし計,43000,,,1965,1088,70.7,94.1
2022,6,28,火,かき計,43500,,,350,828,−,−
2022,6,28,火,びわ,43900,,,679,1415,53.8,105.4
2022,6,28,火,もも,44100,,,304438,810,72.5,98.8
2022,6,28,火,すもも,44700,,,64249,736,84.9,102.4
2022,6,28,火,おうとう,44800,,,84577,1955,78.5,98.5
2022,6,28,火,うめ,44950,,,24465,376,70.8,101.9
2022,6,28,火,ぶどう計,45000,,,76829,2062,86.5,105.0
2022,6,28,火,いちご,46100,,,5988,1929,63.9,104.2
2022,6,28,火,メロン計,47000,,,355710,510,82.9,98.5
2022,6,28,火,すいか,48100,,,1051363,243,79.5,100.8
2022,6,28,火,バナナ,50100,,,429687,179,84.9,88.2
2022,6,28,火,パイナップル,50300,,,101643,180,150.6,87.0
2022,6,28,火,レモン,50400,,,38018,418,97.7,92.9
2022,6,28,火,オレンジ,50600,,,88270,348,287.6,93.3
2022,6,28,火,輸入おうとう,50700,,,1602,2345,109.9,96.5
2022,6,28,火,輸入キウイ,50800,,,127385,611,102.5,103.2
2022,6,28,火,輸入メロン,50850,,,3583,335,103.1,118.8
2022,6,30,木,みかん,40100,,,149924,1036,251.2,98.9
2022,6,30,木,りんご計,42000,,,283727,481,121.4,103.9
2022,6,30,木,日本なし計,43000,,,5058,1118,257.4,102.8
2022,6,30,木,びわ,43900,,,775,1822,114.1,128.8
2022,6,30,木,もも,44100,,,385097,814,126.5,100.5
2022,6,30,木,すもも,44700,,,78775,726,122.6,98.6
2022,6,30,木,おうとう,44800,,,95182,1762,112.5,90.1
2022,6,30,木,うめ,44950,,,76380,326,312.2,86.7
2022,6,30,木,ぶどう計,45000,,,92062,2088,119.8,101.3
2022,6,30,木,いちご,46100,,,8666,1970,144.7,102.1
2022,6,30,木,メロン計,47000,,,464486,505,130.6,99.0
2022,6,30,木,すいか,48100,,,1632193,244,155.2,100.4
2022,6,30,木,バナナ,50100,,,690586,197,160.7,110.1
2022,6,30,木,パイナップル,50300,,,137886,204,135.7,113.3
2022,6,30,木,レモン,50400,,,58116,424,152.9,101.4
2022,6,30,木,オレンジ,50600,,,43220,339,49.0,97.4
2022,6,30,木,輸入おうとう,50700,,,1782,2458,111.2,104.8
2022,6,30,木,輸入キウイ,50800,,,133444,589,104.8,96.4
2022,6,30,木,輸入メロン,50850,,,10504,364,293.2,108.7
2022,7,1,金,みかん,40100,,,25525,1087,17.0,104.9
2022,7,1,金,りんご計,42000,,,230103,475,81.1,98.8
2022,7,1,金,日本なし計,43000,,,2575,1095,50.9,97.9
2022,7,1,金,かき計,43500,,,857,657,−,−
2022,7,1,金,びわ,43900,,,147,1479,19.0,81.2
2022,7,1,金,もも,44100,,,229516,822,59.6,101.0
2022,7,1,金,すもも,44700,,,56596,756,71.8,104.1
2022,7,1,金,おうとう,44800,,,49096,1803,51.6,102.3
2022,7,1,金,うめ,44950,,,17505,347,22.9,106.4
2022,7,1,金,ぶどう計,45000,,,76113,2062,82.7,98.8
2022,7,1,金,いちご,46100,,,4745,1996,54.8,101.3
2022,7,1,金,メロン計,47000,,,342603,503,73.8,99.6
2022,7,1,金,すいか,48100,,,997176,248,61.1,101.6
2022,7,1,金,バナナ,50100,,,466272,169,67.5,85.8
2022,7,1,金,パイナップル,50300,,,105141,196,76.3,96.1
2022,7,1,金,レモン,50400,,,46741,436,80.4,102.8
2022,7,1,金,オレンジ,50600,,,38670,359,89.5,105.9
2022,7,1,金,輸入おうとう,50700,,,1360,2472,76.3,100.6
2022,7,1,金,輸入キウイ,50800,,,172009,631,128.9,107.1
2022,7,1,金,輸入メロン,50850,,,2670,368,25.4,101.1
2022,7,2,土,みかん,40100,,,147770,1022,578.9,94.0
2022,7,2,土,りんご計,42000,,,204066,471,88.7,99.2
2022,7,2,土,日本なし計,43000,,,6477,1072,251.5,97.9
2022,7,2,土,かき計,43500,,,302,737,35.2,112.2
2022,7,2,土,びわ,43900,,,50,1413,34.0,95.5
2022,7,2,土,もも,44100,,,227958,844,99.3,102.7
2022,7,2,土,すもも,44700,,,59719,744,105.5,98.4
2022,7,2,土,おうとう,44800,,,57086,1729,116.3,95.9
2022,7,2,土,うめ,44950,,,14577,365,83.3,105.2
2022,7,2,土,ぶどう計,45000,,,86449,2179,113.6,105.7
2022,7,2,土,いちご,46100,,,4534,1990,95.6,99.7
2022,7,2,土,メロン計,47000,,,341473,514,99.7,102.2
2022,7,2,土,すいか,48100,,,1238361,250,124.2,100.8
2022,7,2,土,バナナ,50100,,,421661,189,90.4,111.8
2022,7,2,土,パイナップル,50300,,,122152,200,116.2,102.0
2022,7,2,土,レモン,50400,,,50252,418,107.5,95.9
2022,7,2,土,オレンジ,50600,,,31494,371,81.4,103.3
2022,7,2,土,輸入おうとう,50700,,,2003,2178,147.3,88.1
2022,7,2,土,輸入キウイ,50800,,,106921,625,62.2,99.0
2022,7,2,土,輸入メロン,50850,,,575,349,21.5,94.8
2022,7,4,月,みかん,40100,,,137609,1038,93.1,101.6
2022,7,4,月,りんご計,42000,,,258914,477,126.9,101.3
2022,7,4,月,日本なし計,43000,,,6371,1145,98.4,106.8
2022,7,4,月,もも,44100,,,367523,846,161.2,100.2
2022,7,4,月,すもも,44700,,,90906,725,152.2,97.4
2022,7,4,月,おうとう,44800,,,43822,1809,76.8,104.6
2022,7,4,月,うめ,44950,,,10905,326,74.8,89.3
2022,7,4,月,ぶどう計,45000,,,96211,2076,111.3,95.3
2022,7,4,月,いちご,46100,,,5989,2012,132.1,101.1
2022,7,4,月,メロン計,47000,,,409328,515,119.9,100.2
2022,7,4,月,すいか,48100,,,1259619,252,101.7,100.8
2022,7,4,月,バナナ,50100,,,576690,195,136.8,103.2
2022,7,4,月,パイナップル,50300,,,81021,182,66.3,91.0
2022,7,4,月,レモン,50400,,,58501,429,116.4,102.6
2022,7,4,月,オレンジ,50600,,,61100,366,194.0,98.7
2022,7,4,月,輸入おうとう,50700,,,1402,2538,70.0,116.5
2022,7,4,月,輸入キウイ,50800,,,118612,616,110.9,98.6
2022,7,4,月,輸入メロン,50850,,,858,339,149.2,97.1
2022,7,5,火,みかん,40100,,,73347,1037,53.3,99.9
2022,7,5,火,りんご計,42000,,,204874,476,79.1,99.8
2022,7,5,火,日本なし計,43000,,,9931,1017,155.9,88.8
2022,7,5,火,かき計,43500,,,373,743,−,−
2022,7,5,火,もも,44100,,,242414,870,66.0,102.8
2022,7,5,火,すもも,44700,,,74477,721,81.9,99.4
2022,7,5,火,おうとう,44800,,,41329,1687,94.3,93.3
2022,7,5,火,うめ,44950,,,9402,580,86.2,177.9
2022,7,5,火,ぶどう計,45000,,,95098,2153,98.8,103.7
2022,7,5,火,いちご,46100,,,4547,1991,75.9,99.0
2022,7,5,火,メロン計,47000,,,310187,536,75.8,104.1
2022,7,5,火,すいか,48100,,,1245184,251,98.9,99.6
2022,7,5,火,バナナ,50100,,,436330,185,75.7,94.9
2022,7,5,火,パイナップル,50300,,,92305,190,113.9,104.4
2022,7,5,火,レモン,50400,,,38318,437,65.5,101.9
2022,7,5,火,オレンジ,50600,,,16426,372,26.9,101.6
2022,7,5,火,輸入おうとう,50700,,,1259,2643,89.8,104.1
2022,7,5,火,輸入キウイ,50800,,,116855,565,98.5,91.7
