年,月,日,曜日,品目名,品目コード,数量,価格
2023,2,10,金,輸入おうとう,50700,180,2226
2023,2,10,金,輸入キウイ,50800,2231,365
2023,2,10,金,輸入メロン,50850,2871,442
2023,2,13,月,みかん,40100,848967,358
2023,2,13,月,はっさく,41321,153126,217
2023,2,13,月,りんご計,42000,1055931,297
2023,2,13,月,かき計,43500,13697,484
2023,2,13,月,びわ,43900,16,7965
2023,2,13,月,おうとう,44800,5,36677
2023,2,13,月,ぶどう計,45000,1385,1259
2023,2,13,月,いちご,46100,797643,1608
2023,2,13,月,メロン計,47000,29752,1298
2023,2,13,月,すいか,48100,3513,553
2023,2,13,月,キウイフルツ,49300,132831,578
2023,2,13,月,バナナ,50100,578187,220
2023,2,13,月,パイナップル,50300,98556,200
2023,2,13,月,レモン,50400,37607,400
2023,2,13,月,オレンジ,50600,29370,361
2023,2,13,月,輸入おうとう,50700,220,2356
2023,2,13,月,輸入キウイ,50800,625,437
2023,2,13,月,輸入メロン,50850,3966,372
2023,2,14,火,みかん,40100,729272,331
2023,2,14,火,はっさく,41321,148799,205
2023,2,14,火,りんご計,42000,732276,292
2023,2,14,火,日本なし計,43000,240,330
2023,2,14,火,かき計,43500,13227,401
2023,2,14,火,おうとう,44800,4,38124
2023,2,14,火,ぶどう計,45000,1978,1734
2023,2,14,火,いちご,46100,330103,1627
2023,2,14,火,メロン計,47000,15707,1593
2023,2,14,火,すいか,48100,3113,331
2023,2,14,火,キウイフルツ,49300,94536,575
2023,2,14,火,バナナ,50100,337020,204
2023,2,14,火,パイナップル,50300,86231,200
2023,2,14,火,レモン,50400,27303,438
2023,2,14,火,オレンジ,50600,24961,349
2023,2,14,火,輸入おうとう,50700,215,2340
2023,2,14,火,輸入キウイ,50800,6358,614
2023,2,14,火,輸入メロン,50850,7002,363
2023,2,16,木,みかん,40100,789448,351
2023,2,16,木,はっさく,41321,119708,221
2023,2,16,木,りんご計,42000,992521,295
2023,2,16,木,かき計,43500,8062,558
2023,2,16,木,びわ,43900,24,5027
2023,2,16,木,おうとう,44800,7,16524
2023,2,16,木,ぶどう計,45000,2668,889
2023,2,16,木,いちご,46100,563016,1610
2023,2,16,木,メロン計,47000,30436,1356
2023,2,16,木,すいか,48100,4648,511
2023,2,16,木,キウイフルツ,49300,126274,567
2023,2,16,木,バナナ,50100,432294,219
2023,2,16,木,パイナップル,50300,95451,198
2023,2,16,木,レモン,50400,27499,439
2023,2,16,木,オレンジ,50600,20819,384
2023,2,16,木,輸入おうとう,50700,73,3251
2023,2,16,木,輸入キウイ,50800,655,349
2023,2,16,木,輸入メロン,50850,2459,390
2023,2,17,金,みかん,40100,553745,362
2023,2,17,金,はっさく,41321,69468,198
2023,2,17,金,りんご計,42000,708259,296
2023,2,17,金,日本なし計,43000,245,322
2023,2,17,金,かき計,43500,3616,357
2023,2,17,金,びわ,43900,4,2052
2023,2,17,金,おうとう,44800,2,32346
2023,2,17,金,ぶどう計,45000,1196,1370
2023,2,17,金,いちご,46100,296194,1628
2023,2,17,金,メロン計,47000,20628,1428
2023,2,17,金,すいか,48100,4290,376
2023,2,17,金,キウイフルツ,49300,76972,577
2023,2,17,金,バナナ,50100,427964,192
2023,2,17,金,パイナップル,50300,69747,205
2023,2,17,金,レモン,50400,34261,401
2023,2,17,金,オレンジ,50600,27180,361
2023,2,17,金,輸入おうとう,50700,10,2592
2023,2,17,金,輸入キウイ,50800,1585,689
2023,2,17,金,輸入メロン,50850,4354,362
2023,2,18,土,みかん,40100,702878,350
2023,2,18,土,はっさく,41321,115522,213
2023,2,18,土,りんご計,42000,738971,313
2023,2,18,土,かき計,43500,8774,408
2023,2,18,土,びわ,43900,36,8012
2023,2,18,土,おうとう,44800,7,19039
2023,2,18,土,ぶどう計,45000,217,2248
2023,2,18,土,いちご,46100,347825,1636
2023,2,18,土,メロン計,47000,22725,1334
2023,2,18,土,すいか,48100,4221,484
2023,2,18,土,キウイフルツ,49300,83358,573
2023,2,18,土,バナナ,50100,439828,207
2023,2,18,土,パイナップル,50300,74640,210
2023,2,18,土,レモン,50400,46822,366
2023,2,18,土,オレンジ,50600,25251,342
2023,2,18,土,輸入おうとう,50700,140,2399
2023,2,18,土,輸入キウイ,50800,373,459
2023,2,18,土,輸入メロン,50850,2138,370
2023,2,20,月,みかん,40100,624400,359
2023,2,20,月,はっさく,41321,92406,220
2023,2,20,月,りんご計,42000,821278,305
2023,2,20,月,かき計,43500,9979,540
2023,2,20,月,びわ,43900,23,4065
2023,2,20,月,おうとう,44800,2,27216
2023,2,20,月,ぶどう計,45000,830,836
2023,2,20,月,いちご,46100,536626,1612
2023,2,20,月,メロン計,47000,30008,1209
2023,2,20,月,すいか,48100,4478,485
2023,2,20,月,キウイフルツ,49300,133852,544
2023,2,20,月,バナナ,50100,380135,219
2023,2,20,月,パイナップル,50300,56561,207
2023,2,20,月,レモン,50400,17674,416
2023,2,20,月,オレンジ,50600,30324,377
2023,2,20,月,輸入おうとう,50700,65,2517
2023,2,20,月,輸入キウイ,50800,1092,414
2023,2,20,月,輸入メロン,50850,2019,373
2023,2,21,火,みかん,40100,496735,357
2023,2,21,火,はっさく,41321,130361,204
2023,2,21,火,りんご計,42000,626084,293
2023,2,21,火,日本なし計,43000,25,324
2023,2,21,火,かき計,43500,5044,348
2023,2,21,火,びわ,43900,36,6713
2023,2,21,火,おうとう,44800,7,20975
2023,2,21,火,ぶどう計,45000,86,2229
2023,2,21,火,いちご,46100,302131,1637
2023,2,21,火,メロン計,47000,14269,1711
2023,2,21,火,すいか,48100,3478,550
2023,2,21,火,キウイフルツ,49300,49674,563
2023,2,21,火,バナナ,50100,291141,212
2023,2,21,火,パイナップル,50300,67525,208
2023,2,21,火,レモン,50400,25010,417
2023,2,21,火,オレンジ,50600,23844,383
2023,2,21,火,輸入おうとう,50700,5,1512
2023,2,21,火,輸入キウイ,50800,711,497
2023,2,21,火,輸入メロン,50850,2759,384
2023,2,22,水,みかん,40100,243106,331
2023,2,22,水,はっさく,41321,43066,196
2023,2,22,水,りんご計,42000,712351,293
2023,2,22,水,かき計,43500,6459,368
2023,2,22,水,びわ,43900,39,7424
2023,2,22,水,おうとう,44800,4,18738
2023,2,22,水,ぶどう計,45000,89,3228
2023,2,22,水,いちご,46100,300772,1624
2023,2,22,水,メロン計,47000,19899,1500
2023,2,22,水,すいか,48100,7337,492
2023,2,22,水,キウイフルツ,49300,54685,562
2023,2,22,水,バナナ,50100,353313,213
2023,2,22,水,パイナップル,50300,56573,212
2023,2,22,水,レモン,50400,30445,393
2023,2,22,水,オレンジ,50600,30956,313
2023,2,22,水,輸入キウイ,50800,2225,603
2023,2,22,水,輸入メロン,50850,3273,326
2023,2,23,木,りんご計,42000,6360,351
2023,2,23,木,びわ,43900,14,1625
2023,2,23,木,いちご,46100,838,1800
2023,2,23,木,メロン計,47000,350,953
2023,2,23,木,すいか,48100,591,311
2023,2,23,木,キウイフルツ,49300,252,539
2023,2,23,木,バナナ,50100,7093,242
2023,2,23,木,パイナップル,50300,3980,236
2023,2,23,木,レモン,50400,297,543
2023,2,23,木,オレンジ,50600,513,373
2023,2,23,木,輸入メロン,50850,10,540
2023,2,24,金,みかん,40100,441081,365
2023,2,24,金,はっさく,41321,195152,197
2023,2,24,金,りんご計,42000,1026626,296
2023,2,24,金,日本なし計,43000,200,357
2023,2,24,金,かき計,43500,11110,526
2023,2,24,金,びわ,43900,58,6754
2023,2,24,金,おうとう,44800,11,15866
2023,2,24,金,ぶどう計,45000,2292,616
2023,2,24,金,いちご,46100,560619,1632
2023,2,24,金,メロン計,47000,35506,1217
2023,2,24,金,すいか,48100,17199,371
2023,2,24,金,キウイフルツ,49300,173207,555
2023,2,24,金,バナナ,50100,489205,205
2023,2,24,金,パイナップル,50300,92364,207
2023,2,24,金,レモン,50400,21813,398
2023,2,24,金,オレンジ,50600,22106,340
2023,2,24,金,輸入キウイ,50800,5486,695
2023,2,24,金,輸入メロン,50850,2689,339
2023,2,25,土,みかん,40100,348572,357
2023,2,25,土,はっさく,41321,107158,214
2023,2,25,土,りんご計,42000,696796,301
2023,2,25,土,日本なし計,43000,710,247
2023,2,25,土,かき計,43500,16663,354
2023,2,25,土,びわ,43900,111,5605
2023,2,25,土,おうとう,44800,6,35343
2023,2,25,土,ぶどう計,45000,288,531
2023,2,25,土,いちご,46100,366602,1674
2023,2,25,土,メロン計,47000,24383,1420
2023,2,25,土,すいか,48100,4433,515
2023,2,25,土,キウイフルツ,49300,98377,549
2023,2,25,土,バナナ,50100,413643,209
2023,2,25,土,パイナップル,50300,79525,215
2023,2,25,土,レモン,50400,45020,392
2023,2,25,土,オレンジ,50600,42265,380
2023,2,25,土,輸入おうとう,50700,75,2324
2023,2,25,土,輸入キウイ,50800,979,499
2023,2,25,土,輸入メロン,50850,3326,369
2023,2,27,月,みかん,40100,343120,386
2023,2,27,月,はっさく,41321,122877,227
2023,2,27,月,りんご計,42000,784696,301
2023,2,27,月,日本なし計,43000,320,321
2023,2,27,月,かき計,43500,12741,543
2023,2,27,月,びわ,43900,71,5899
2023,2,27,月,おうとう,44800,15,20909
2023,2,27,月,ぶどう計,45000,480,1887
2023,2,27,月,いちご,46100,496561,1646
2023,2,27,月,メロン計,47000,25913,1655
2023,2,27,月,すいか,48100,16437,410
2023,2,27,月,キウイフルツ,49300,94420,586
2023,2,27,月,バナナ,50100,412690,219
2023,2,27,月,パイナップル,50300,66200,214
2023,2,27,月,レモン,50400,39849,393
2023,2,27,月,オレンジ,50600,34246,381
2023,2,27,月,輸入キウイ,50800,757,710
2023,2,27,月,輸入メロン,50850,3487,414
2023,2,28,火,みかん,40100,361191,363
2023,2,28,火,はっさく,41321,94793,201
2023,2,28,火,りんご計,42000,653071,291
2023,2,28,火,かき計,43500,4475,402
2023,2,28,火,びわ,43900,145,6268
2023,2,28,火,おうとう,44800,16,19410
2023,2,28,火,ぶどう計,45000,795,2549
2023,2,28,火,いちご,46100,305576,1696
2023,2,28,火,メロン計,47000,19169,2233
2023,2,28,火,すいか,48100,4090,618
2023,2,28,火,キウイフルツ,49300,50485,554
2023,2,28,火,バナナ,50100,438923,214
2023,2,28,火,パイナップル,50300,103757,197
2023,2,28,火,レモン,50400,37775,408
2023,2,28,火,オレンジ,50600,49243,377
2023,2,28,火,輸入キウイ,50800,1741,661
2023,2,28,火,輸入メロン,50850,3879,372
2023,3,2,木,みかん,40100,372141,369
2023,3,2,木,はっさく,41321,165266,223
2023,3,2,木,りんご計,42000,877339,300
2023,3,2,木,かき計,43500,7705,611
2023,3,2,木,びわ,43900,190,6547
2023,3,2,木,おうとう,44800,25,30305
2023,3,2,木,ぶどう計,45000,310,539
2023,3,2,木,いちご,46100,578652,1668
2023,3,2,木,メロン計,47000,23637,1492
2023,3,2,木,すいか,48100,44833,397
2023,3,2,木,キウイフルツ,49300,140461,567
2023,3,2,木,バナナ,50100,428353,207
2023,3,2,木,パイナップル,50300,74758,209
2023,3,2,木,レモン,50400,28279,411
2023,3,2,木,オレンジ,50600,22270,379
2023,3,2,木,輸入キウイ,50800,683,638
2023,3,2,木,輸入メロン,50850,4961,356
2023,3,3,金,みかん,40100,238277,413
2023,3,3,金,はっさく,41321,74530,190
2023,3,3,金,りんご計,42000,764064,305
2023,3,3,金,かき計,43500,4299,370
2023,3,3,金,びわ,43900,105,5920
2023,3,3,金,おうとう,44800,29,16248
2023,3,3,金,ぶどう計,45000,2480,529
2023,3,3,金,いちご,46100,346833,1668
2023,3,3,金,メロン計,47000,15381,1780
2023,3,3,金,すいか,48100,19306,333
2023,3,3,金,キウイフルツ,49300,83035,554
2023,3,3,金,バナナ,50100,421498,194
2023,3,3,金,パイナップル,50300,81813,216
2023,3,3,金,レモン,50400,18788,431
2023,3,3,金,オレンジ,50600,23596,378
2023,3,3,金,輸入キウイ,50800,1146,380
2023,3,3,金,輸入メロン,50850,6949,326
2023,3,4,土,みかん,40100,269212,351
2023,3,4,土,はっさく,41321,87543,214
2023,3,4,土,りんご計,42000,701813,298
2023,3,4,土,日本なし計,43000,645,154
2023,3,4,土,かき計,43500,4884,370
2023,3,4,土,びわ,43900,85,4351
2023,3,4,土,おうとう,44800,14,18696
2023,3,4,土,ぶどう計,45000,132,1387
2023,3,4,土,いちご,46100,380221,1677
2023,3,4,土,メロン計,47000,20643,1569
2023,3,4,土,すいか,48100,21537,438
2023,3,4,土,キウイフルツ,49300,90108,572
2023,3,4,土,バナナ,50100,440106,198
2023,3,4,土,パイナップル,50300,84579,213
2023,3,4,土,レモン,50400,44018,395
2023,3,4,土,オレンジ,50600,24424,381
2023,3,4,土,輸入キウイ,50800,312,633
2023,3,4,土,輸入メロン,50850,3942,367
2023,3,6,月,みかん,40100,331767,420
2023,3,6,月,はっさく,41321,127241,238
2023,3,6,月,りんご計,42000,914009,302
2023,3,6,月,日本なし計,43000,30,432
2023,3,6,月,かき計,43500,6991,644
2023,3,6,月,びわ,43900,270,6429
2023,3,6,月,おうとう,44800,50,22071
2023,3,6,月,ぶどう計,45000,29,1862
2023,3,6,月,いちご,46100,555926,1613
2023,3,6,月,メロン計,47000,21175,1660
2023,3,6,月,すいか,48100,37097,360
2023,3,6,月,キウイフルツ,49300,110895,578
2023,3,6,月,バナナ,50100,480660,214
2023,3,6,月,パイナップル,50300,62389,221
2023,3,6,月,レモン,50400,33583,388
2023,3,6,月,オレンジ,50600,40368,386
2023,3,6,月,輸入キウイ,50800,1225,720
2023,3,6,月,輸入メロン,50850,3482,365
2023,3,7,火,みかん,40100,253953,391
2023,3,7,火,はっさく,41321,121421,202
2023,3,7,火,りんご計,42000,705723,303
2023,3,7,火,かき計,43500,4028,364
2023,3,7,火,びわ,43900,257,5840
2023,3,7,火,おうとう,44800,26,26614
2023,3,7,火,ぶどう計,45000,335,1331
2023,3,7,火,いちご,46100,381262,1616
2023,3,7,火,メロン計,47000,19551,1727
2023,3,7,火,すいか,48100,30094,371
2023,3,7,火,キウイフルツ,49300,76773,558
2023,3,7,火,バナナ,50100,310288,215
2023,3,7,火,パイナップル,50300,81783,207
2023,3,7,火,レモン,50400,39128,381
2023,3,7,火,オレンジ,50600,33811,376
2023,3,7,火,輸入キウイ,50800,1393,674
2023,3,7,火,輸入メロン,50850,2761,380
2023,3,9,木,みかん,40100,327376,404
2023,3,9,木,はっさく,41321,173595,222
2023,3,9,木,りんご計,42000,941931,304
2023,3,9,木,日本なし計,43000,20,432
2023,3,9,木,かき計,43500,7855,613
2023,3,9,木,びわ,43900,507,6639
2023,3,9,木,おうとう,44800,44,18054
2023,3,9,木,ぶどう計,45000,260,1506
2023,3,9,木,いちご,46100,668941,1570
2023,3,9,木,メロン計,47000,24638,1578
2023,3,9,木,すいか,48100,48742,369
2023,3,9,木,キウイフルツ,49300,114446,578
2023,3,9,木,バナナ,50100,448896,221
2023,3,9,木,パイナップル,50300,126693,211
2023,3,9,木,レモン,50400,25696,406
2023,3,9,木,オレンジ,50600,49816,377
2023,3,9,木,輸入キウイ,50800,517,646
2023,3,9,木,輸入メロン,50850,7088,329
2023,3,10,金,みかん,40100,198678,462
2023,3,10,金,はっさく,41321,79051,204
2023,3,10,金,りんご計,42000,847224,306
2023,3,10,金,かき計,43500,3158,348
2023,3,10,金,びわ,43900,371,6857
2023,3,10,金,おうとう,44800,26,29181
2023,3,10,金,ぶどう計,45000,87,1484
2023,3,10,金,いちご,46100,394252,1562
2023,3,10,金,メロン計,47000,15002,1663
2023,3,10,金,すいか,48100,34182,339
2023,3,10,金,キウイフルツ,49300,101960,558
2023,3,10,金,バナナ,50100,425039,196
2023,3,10,金,パイナップル,50300,82160,220
2023,3,10,金,レモン,50400,27666,420
2023,3,10,金,オレンジ,50600,25378,380
2023,3,10,金,輸入キウイ,50800,2682,742
2023,3,10,金,輸入メロン,50850,3425,350
2023,3,11,土,みかん,40100,220307,401
2023,3,11,土,はっさく,41321,87903,220
2023,3,11,土,りんご計,42000,680560,304
2023,3,11,土,かき計,43500,2668,363
2023,3,11,土,びわ,43900,396,5927
2023,3,11,土,おうとう,44800,27,16118
2023,3,11,土,いちご,46100,459155,1558
2023,3,11,土,メロン計,47000,18477,1554
2023,3,11,土,すいか,48100,17929,577
2023,3,11,土,キウイフルツ,49300,79891,545
2023,3,11,土,バナナ,50100,368962,214
2023,3,11,土,パイナップル,50300,111491,224
2023,3,11,土,レモン,50400,33407,394
2023,3,11,土,オレンジ,50600,70755,368
2023,3,11,土,輸入キウイ,50800,1430,756
2023,3,11,土,輸入メロン,50850,7546,359
2023,3,13,月,みかん,40100,204063,424
2023,3,13,月,はっさく,41321,144182,229
2023,3,13,月,りんご計,42000,759179,304
2023,3,13,月,日本なし計,43000,50,432
2023,3,13,月,かき計,43500,3494,431
2023,3,13,月,びわ,43900,481,5919
2023,3,13,月,おうとう,44800,31,21182
2023,3,13,月,いちご,46100,734732,1438
2023,3,13,月,メロン計,47000,20668,1587
2023,3,13,月,すいか,48100,32278,406
2023,3,13,月,キウイフルツ,49300,100303,574
2023,3,13,月,バナナ,50100,618256,204
2023,3,13,月,パイナップル,50300,76239,232
2023,3,13,月,レモン,50400,29675,414
2023,3,13,月,オレンジ,50600,29574,373
2023,3,13,月,輸入キウイ,50800,675,686
2023,3,13,月,輸入メロン,50850,4521,382
2023,3,14,火,みかん,40100,159454,418
2023,3,14,火,はっさく,41321,135011,220
2023,3,14,火,りんご計,42000,667561,297
2023,3,14,火,日本なし計,43000,1310,273
2023,3,14,火,かき計,43500,2573,352
2023,3,14,火,びわ,43900,296,5362
2023,3,14,火,おうとう,44800,62,15780
2023,3,14,火,いちご,46100,498366,1442
2023,3,14,火,メロン計,47000,16466,1776
2023,3,14,火,すいか,48100,19675,527
2023,3,14,火,キウイフルツ,49300,58724,564
2023,3,14,火,バナナ,50100,251197,213
2023,3,14,火,パイナップル,50300,84758,214
2023,3,14,火,レモン,50400,30096,399
2023,3,14,火,オレンジ,50600,27396,391
2023,3,14,火,輸入キウイ,50800,344,720
2023,3,14,火,輸入メロン,50850,5841,361
2023,3,16,木,みかん,40100,172538,403
2023,3,16,木,はっさく,41321,165183,222
2023,3,16,木,りんご計,42000,825698,307
2023,3,16,木,日本なし計,43000,1290,278
2023,3,16,木,かき計,43500,2725,435
2023,3,16,木,びわ,43900,930,5367
2023,3,16,木,おうとう,44800,62,14458
